step,inflation,output_gap,interest_rate,E_pi,reward,eps_d,eps_s,shock_active
107,0.4,0.147818,0.15,0.4,-0.28105,0.022818,0.029377,1
108,0.4,0.146351,0.15,0.4,-0.280619,0.021351,0.045653,1
109,0.4,0.152251,0.15,0.4,-0.28238,0.027251,0.058766,1
110,0.4,0.150839,0.15,0.4,-0.281953,0.025839,0.0463,1
111,0.4,0.149297,0.15,0.4,-0.28149,0.024297,0.048205,1
112,0.4,0.15142,0.15,0.4,-0.282128,0.02642,0.036079,1
113,0.4,0.152218,0.15,0.4,-0.28237,0.027218,0.04193,1
114,0.4,0.172192,0.15,0.4,-0.28885,0.047192,0.061926,1
115,0.4,0.159209,0.15,0.4,-0.284547,0.034209,0.052282,1
116,0.4,0.145239,0.15,0.4,-0.280294,0.020239,0.043462,1
117,0.4,0.149692,0.15,0.4,-0.281608,0.024692,0.056136,1
118,0.4,0.144452,0.15,0.4,-0.280066,0.019452,0.04514,1
119,0.4,0.129438,0.15,0.4,-0.275954,0.004438,0.043457,1
120,0.4,0.127607,0.15,0.4,-0.275484,0.002607,0.03878,1
121,0.4,0.12781,0.15,0.4,-0.275535,0.00281,0.040325,1
122,0.4,0.120905,0.15,0.4,-0.273818,-0.004095,0.027525,1
123,0.4,0.147168,0.15,0.4,-0.280858,0.022168,0.021641,1
124,0.4,0.139743,0.15,0.4,-0.278728,0.014743,0.049354,1
125,0.4,0.166561,0.15,0.4,-0.286942,0.041561,0.035896,1
126,0.4,0.159146,0.15,0.4,-0.284528,0.034146,0.042953,1
127,0.4,0.170732,0.15,0.4,-0.288349,0.045732,0.033903,1
128,0.4,0.16305,0.15,0.4,-0.285785,0.03805,0.046115,1
129,0.4,0.163113,0.15,0.4,-0.285806,0.038113,0.041908,1
130,0.4,0.158609,0.15,0.4,-0.284357,0.033609,0.029396,1
131,0.4,0.154621,0.15,0.4,-0.283108,0.029621,0.032974,1
132,0.4,0.155592,0.15,0.4,-0.283409,0.030592,0.032231,1
133,0.4,0.158187,0.15,0.4,-0.284223,0.033187,0.047466,1
134,0.4,0.157474,0.15,0.4,-0.283998,0.032474,0.049997,1
